,SK_ID_CURR
27655,132310
27656,132311
27657,132312
27658,132313
27659,132314
27660,132315
27661,132316
27662,132317
27663,132318
27664,132320
27665,132321
27666,132322
27667,132323
27668,132324
27669,132325
27670,132326
27671,132327
27672,132328
27673,132329
27674,132330
27675,132331
27676,132332
27677,132333
27678,132334
27679,132335
27680,132336
27681,132337
27682,132338
27683,132339
27684,132341
27685,132342
27686,132343
27687,132347
27688,132348
27689,132349
27690,132350
27691,132351
27692,132354
27693,132355
27694,132356
27695,132357
27696,132359
27697,132360
27698,132361
27699,132362
27700,132363
27701,132364
27702,132365
27703,132366
27704,132367
27705,132368
27706,132369
27707,132370
27708,132371
27709,132372
27710,132373
27711,132374
27712,132375
27713,132376
27714,132377
27715,132378
27716,132379
27717,132380
27718,132384
27719,132385
27720,132386
27721,132387
27722,132388
27723,132389
27724,132390
27725,132391
27726,132392
27727,132393
27728,132394
27729,132395
27730,132396
27731,132397
27732,132398
27733,132399
27734,132400
27735,132401
27736,132402
27737,132403
27738,132404
27739,132405
27740,132406
27741,132407
27742,132408
27743,132409
27744,132411
27745,132412
27746,132413
27747,132414
27748,132415
27749,132416
27750,132417
27751,132418
27752,132420
27753,132421
27754,132422
27755,132424
27756,132425
27757,132426
27758,132427
27759,132428
27760,132429
27761,132430
27762,132431
27763,132433
27764,132435
27765,132436
27766,132437
27767,132438
27768,132439
27769,132442
27770,132443
27771,132444
27772,132445
27773,132446
27774,132447
27775,132448
27776,132449
27777,132450
27778,132451
27779,132454
27780,132455
27781,132457
27782,132458
27783,132460
27784,132461
27785,132464
27786,132465
27787,132466
27788,132467
27789,132469
27790,132470
27791,132471
27792,132472
27793,132473
27794,132474
27795,132475
27796,132476
27797,132477
27798,132478
27799,132479
27800,132480
27801,132481
27802,132482
27803,132483
27804,132484
27805,132486
27806,132487
27807,132488
27808,132489
27809,132491
27810,132492
27811,132493
27812,132494
27813,132495
27814,132496
27815,132497
27816,132498
27817,132499
27818,132501
27819,132502
27820,132503
27821,132504
27822,132505
27823,132506
27824,132507
27825,132508
27826,132509
27827,132510
27828,132511
27829,132512
27830,132513
27831,132514
27832,132515
27833,132516
27834,132517
27835,132518
27836,132519
27837,132520
27838,132522
27839,132523
27840,132524
27841,132525
27842,132526
27843,132527
27844,132528
27845,132529
27846,132530
27847,132531
27848,132532
27849,132533
27850,132534
27851,132535
27852,132536
27853,132537
27854,132538
27855,132539
27856,132540
27857,132541
27858,132542
27859,132543
27860,132544
27861,132545
27862,132546
27863,132547
27864,132548
27865,132549
27866,132550
27867,132551
27868,132552
27869,132553
27870,132554
27871,132556
27872,132557
27873,132558
27874,132559
27875,132561
27876,132563
27877,132564
27878,132565
27879,132566
27880,132567
27881,132568
27882,132569
27883,132570
27884,132571
27885,132572
27886,132573
27887,132574
27888,132576
27889,132577
27890,132578
27891,132579
27892,132580
27893,132581
27894,132582
27895,132583
27896,132584
27897,132585
27898,132586
27899,132588
27900,132589
27901,132590
27902,132592
27903,132593
27904,132594
27905,132595
27906,132596
27907,132597
27908,132598
27909,132599
27910,132600
27911,132601
27912,132602
27913,132603
27914,132604
27915,132605
27916,132606
27917,132607
27918,132608
27919,132609
27920,132610
27921,132612
27922,132613
27923,132614
27924,132616
27925,132618
27926,132619
27927,132620
27928,132621
27929,132623
27930,132624
27931,132625
27932,132626
27933,132627
27934,132628
27935,132630
27936,132631
27937,132632
27938,132633
27939,132634
27940,132635
27941,132636
27942,132637
27943,132639
27944,132640
27945,132641
27946,132643
27947,132644
27948,132645
27949,132646
27950,132647
27951,132648
27952,132649
27953,132650
27954,132651
27955,132652
27956,132653
27957,132654
27958,132655
27959,132656
27960,132657
27961,132659
27962,132660
27963,132661
27964,132662
27965,132663
27966,132665
27967,132666
27968,132667
27969,132669
27970,132670
27971,132671
27972,132672
27973,132673
27974,132674
27975,132675
27976,132677
27977,132678
27978,132679
27979,132680
27980,132681
27981,132682
27982,132683
27983,132684
27984,132685
27985,132686
27986,132687
27987,132688
27988,132689
27989,132690
27990,132691
27991,132692
27992,132693
27993,132694
27994,132695
27995,132696
27996,132697
27997,132698
27998,132699
27999,132700
28000,132701
28001,132702
28002,132703
28003,132705
28004,132706
28005,132708
28006,132709
28007,132710
28008,132711
28009,132712
28010,132713
28011,132714
28012,132715
28013,132716
28014,132717
28015,132720
28016,132721
28017,132722
28018,132725
28019,132726
28020,132727
28021,132728
28022,132729
28023,132730
28024,132731
28025,132733
28026,132734
28027,132735
28028,132736
28029,132737
28030,132738
28031,132739
28032,132740
28033,132741
28034,132742
28035,132743
28036,132744
28037,132745
28038,132746
28039,132747
28040,132748
28041,132749
28042,132750
28043,132751
28044,132752
28045,132753
28046,132755
28047,132757
28048,132758
28049,132759
28050,132760
28051,132761
28052,132762
28053,132763
28054,132764
28055,132765
28056,132768
28057,132769
28058,132770
28059,132771
28060,132772
28061,132773
28062,132774
28063,132777
28064,132778
28065,132779
28066,132780
28067,132781
28068,132782
28069,132783
28070,132784
28071,132786
28072,132788
28073,132789
28074,132790
28075,132791
28076,132792
28077,132794
28078,132795
28079,132796
28080,132797
28081,132798
28082,132799
28083,132800
28084,132801
28085,132802
28086,132803
28087,132804
28088,132805
28089,132806
28090,132808
28091,132809
28092,132810
28093,132812
28094,132813
28095,132814
28096,132815
28097,132816
28098,132817
28099,132819
28100,132820
28101,132821
28102,132822
28103,132823
28104,132824
28105,132825
28106,132826
28107,132827
28108,132828
28109,132829
28110,132830
28111,132831
28112,132832
28113,132833
28114,132835
28115,132836
28116,132837
28117,132838
28118,132839
28119,132840
28120,132841
28121,132842
28122,132843
28123,132844
28124,132845
28125,132847
28126,132848
28127,132849
28128,132850
28129,132851
28130,132852
28131,132853
28132,132854
28133,132855
28134,132856
28135,132857
28136,132858
28137,132859
28138,132860
28139,132862
28140,132863
28141,132864
28142,132865
28143,132866
28144,132867
28145,132868
28146,132869
28147,132871
28148,132872
28149,132873
28150,132874
28151,132875
28152,132876
28153,132877
28154,132878
28155,132879
28156,132880
28157,132881
28158,132883
28159,132886
28160,132887
28161,132889
28162,132890
28163,132891
28164,132892
28165,132893
28166,132894
28167,132895
28168,132896
28169,132897
28170,132899
28171,132900
28172,132901
28173,132902
28174,132903
28175,132904
28176,132905
28177,132906
28178,132907
28179,132908
28180,132909
28181,132910
28182,132911
28183,132913
28184,132914
28185,132915
28186,132918
28187,132919
28188,132920
28189,132921
28190,132922
28191,132923
28192,132924
28193,132925
28194,132926
28195,132927
28196,132928
28197,132929
28198,132930
28199,132931
28200,132933
28201,132934
28202,132935
28203,132936
28204,132937
28205,132938
28206,132939
28207,132941
28208,132942
28209,132944
28210,132945
28211,132946
28212,132947
28213,132948
28214,132949
28215,132950
28216,132951
28217,132952
28218,132953
28219,132954
28220,132955
28221,132956
28222,132957
28223,132958
28224,132959
28225,132960
28226,132961
28227,132963
28228,132964
28229,132966
28230,132967
28231,132968
28232,132970
28233,132971
28234,132972
28235,132973
28236,132975
28237,132976
28238,132979
28239,132980
28240,132981
28241,132984
28242,132985
28243,132986
28244,132987
28245,132988
28246,132989
28247,132990
28248,132991
28249,132992
28250,132993
28251,132994
28252,132995
28253,132997
28254,132998
28255,132999
28256,133000
28257,133001
28258,133002
28259,133003
28260,133004
28261,133005
28262,133008
28263,133009
28264,133010
28265,133011
28266,133012
28267,133013
28268,133014
28269,133015
28270,133016
28271,133017
28272,133018
28273,133019
28274,133020
28275,133021
28276,133022
28277,133024
28278,133026
28279,133028
28280,133029
28281,133030
28282,133031
28283,133032
28284,133034
28285,133035
28286,133036
28287,133037
28288,133039
28289,133042
28290,133043
28291,133045
28292,133046
28293,133047
28294,133048
28295,133049
28296,133050
28297,133051
28298,133052
28299,133054
28300,133056
28301,133057
28302,133058
28303,133059
28304,133060
28305,133061
28306,133062
28307,133064
28308,133066
28309,133067
28310,133068
28311,133069
28312,133070
28313,133071
28314,133072
28315,133073
28316,133074
28317,133075
28318,133076
28319,133077
28320,133078
28321,133079
28322,133080
28323,133081
28324,133082
28325,133085
28326,133086
28327,133087
28328,133088
28329,133089
28330,133090
28331,133093
28332,133094
28333,133095
28334,133096
28335,133097
28336,133098
28337,133099
28338,133100
28339,133101
28340,133102
28341,133103
28342,133104
28343,133105
28344,133106
28345,133108
28346,133109
28347,133110
28348,133112
28349,133113
28350,133114
28351,133115
28352,133116
28353,133117
28354,133118
28355,133119
28356,133120
28357,133121
28358,133123
28359,133124
28360,133125
28361,133126
28362,133127
28363,133128
28364,133129
28365,133130
28366,133131
28367,133133
28368,133134
28369,133135
28370,133136
28371,133137
28372,133138
28373,133139
28374,133141
28375,133142
28376,133143
28377,133144
28378,133145
28379,133146
28380,133148
28381,133149
28382,133151
28383,133152
28384,133153
28385,133154
28386,133155
28387,133156
28388,133157
28389,133158
28390,133159
28391,133160
28392,133161
28393,133162
28394,133163
28395,133164
28396,133165
28397,133166
28398,133167
28399,133169
28400,133171
28401,133172
28402,133173
28403,133174
28404,133175
28405,133176
28406,133177
28407,133178
28408,133179
28409,133180
28410,133181
28411,133182
28412,133183
28413,133185
28414,133186
28415,133187
28416,133188
28417,133189
28418,133190
28419,133191
28420,133192
28421,133193
28422,133194
28423,133195
28424,133196
28425,133197
28426,133198
28427,133199
28428,133200
28429,133201
28430,133202
28431,133203
28432,133204
28433,133205
28434,133206
28435,133207
28436,133208
28437,133209
28438,133210
28439,133211
28440,133212
28441,133213
28442,133214
28443,133215
28444,133216
28445,133217
28446,133218
28447,133219
28448,133220
28449,133221
28450,133222
28451,133223
28452,133224
28453,133225
28454,133226
28455,133227
28456,133231
28457,133233
28458,133234
28459,133235
28460,133236
28461,133237
28462,133238
28463,133239
28464,133240
28465,133241
28466,133243
28467,133244
28468,133245
28469,133248
28470,133249
28471,133250
28472,133251
28473,133252
28474,133254
28475,133255
28476,133256
28477,133257
28478,133258
28479,133259
28480,133260
28481,133261
28482,133262
28483,133263
28484,133264
28485,133265
28486,133266
28487,133267
28488,133269
28489,133270
28490,133273
28491,133274
28492,133275
28493,133276
28494,133277
28495,133278
28496,133279
28497,133280
28498,133281
28499,133282
28500,133283
28501,133284
28502,133285
28503,133286
28504,133287
28505,133288
28506,133289
28507,133290
28508,133291
28509,133292
28510,133293
28511,133294
28512,133295
28513,133297
28514,133298
28515,133300
28516,133301
28517,133303
28518,133304
28519,133305
28520,133306
28521,133308
28522,133309
28523,133310
28524,133311
28525,133312
28526,133313
28527,133314
28528,133316
28529,133317
28530,133318
28531,133319
28532,133320
28533,133321
28534,133322
28535,133323
28536,133324
28537,133325
28538,133326
28539,133327
28540,133328
28541,133329
28542,133335
28543,133336
28544,133337
28545,133338
28546,133339
28547,133340
28548,133341
28549,133342
28550,133343
28551,133344
28552,133345
28553,133346
28554,133347
28555,133348
28556,133349
28557,133350
28558,133351
28559,133352
28560,133353
28561,133354
28562,133355
28563,133356
28564,133357
28565,133358
28566,133359
28567,133360
28568,133362
28569,133364
28570,133365
28571,133366
28572,133367
28573,133368
28574,133369
28575,133370
28576,133371
28577,133372
28578,133373
28579,133374
28580,133375
28581,133376
28582,133377
28583,133378
28584,133379
28585,133380
28586,133381
28587,133382
28588,133383
28589,133384
28590,133385
28591,133386
28592,133387
28593,133388
28594,133389
28595,133390
28596,133391
28597,133392
28598,133393
28599,133394
28600,133395
28601,133396
28602,133397
28603,133398
28604,133399
28605,133400
28606,133401
28607,133402
28608,133403
28609,133405
28610,133406
28611,133407
28612,133408
28613,133409
28614,133410
28615,133411
28616,133413
28617,133414
28618,133415
28619,133416
28620,133417
28621,133419
28622,133420
28623,133421
28624,133423
28625,133424
28626,133425
28627,133427
28628,133428
28629,133430
28630,133431
28631,133432
28632,133433
28633,133434
28634,133435
28635,133436
28636,133437
28637,133438
28638,133439
28639,133440
28640,133441
28641,133442
28642,133443
28643,133444
28644,133445
28645,133446
28646,133447
28647,133448
28648,133449
28649,133451
28650,133452
28651,133453
28652,133454
28653,133455
28654,133456
28655,133457
28656,133458
28657,133459
28658,133460
28659,133461
28660,133462
28661,133463
28662,133464
28663,133466
28664,133467
28665,133470
28666,133471
28667,133472
28668,133473
28669,133475
28670,133476
28671,133477
28672,133478
28673,133480
28674,133481
28675,133482
28676,133483
28677,133484
28678,133485
28679,133486
28680,133487
28681,133488
28682,133489
28683,133491
28684,133493
28685,133494
28686,133497
28687,133498
28688,133499
28689,133500
28690,133503
28691,133504
28692,133505
28693,133506
28694,133507
28695,133508
28696,133509
28697,133510
28698,133512
28699,133513
28700,133514
28701,133516
28702,133517
28703,133518
28704,133519
28705,133520
28706,133521
28707,133522
28708,133523
28709,133524
28710,133525
28711,133526
28712,133527
28713,133529
28714,133530
28715,133531
28716,133532
28717,133533
28718,133534
28719,133535
28720,133536
28721,133537
28722,133538
28723,133540
28724,133541
28725,133542
28726,133543
28727,133544
28728,133545
28729,133546
28730,133547
28731,133548
28732,133549
28733,133550
28734,133552
28735,133553
28736,133554
28737,133555
28738,133556
28739,133557
28740,133558
28741,133559
28742,133560
28743,133561
28744,133562
28745,133563
28746,133565
28747,133566
28748,133567
28749,133568
28750,133571
28751,133572
28752,133573
28753,133574
28754,133575
28755,133576
28756,133577
28757,133579
28758,133580
28759,133581
28760,133582
28761,133583
28762,133584
28763,133585
28764,133588
28765,133589
28766,133590
28767,133591
28768,133592
28769,133593
28770,133594
28771,133595
28772,133596
28773,133598
28774,133599
28775,133600
28776,133601
28777,133602
28778,133603
28779,133604
28780,133605
28781,133606
28782,133607
28783,133609
28784,133610
28785,133611
